abstain_precision,abstain_rate,abstain_recall,accuracy_when_gold_present,answer_acc_given_gold_selected,cite_f1,decomposition_line,drop_rate,entailment,exact_acc,gold_missing_rate,gold_present_rate,gold_support_selected_rate,mtime,pattern,rows,run_dir,run_name,selected_note_rate,selected_wrong_update_rate,selection_rate,spoof_accept_rate,state_integrity_rate,support_consistency_rate,value_acc,value_acc_when_gold_selected,value_is_substring_of_selected_line_rate,wrong_update_rate
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,,1.0,0.6875,1767349901.0211596,v3d_spoof0.8_filter0_k8,3,runs\v3d_spoof0.8_filter0_k8_s3q16,v3d_spoof0.8_filter0_k8_s3q16,0.3125,0.0,1.0,0.875,,1.0,0.6875,0.6875,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349915.5726929,v3d_spoof0.8_filter1_k2,3,runs\v3d_spoof0.8_filter1_k2_s3q16,v3d_spoof0.8_filter1_k2_s3q16,0.0,,1.0,0.75,,1.0,1.0,1.0,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349917.6681044,v3d_spoof0.8_filter1_k4,3,runs\v3d_spoof0.8_filter1_k4_s3q16,v3d_spoof0.8_filter1_k4_s3q16,0.0,,1.0,0.8125,,1.0,1.0,1.0,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349919.7679732,v3d_spoof0.8_filter1_k8,3,runs\v3d_spoof0.8_filter1_k8_s3q16,v3d_spoof0.8_filter1_k8_s3q16,0.0,,1.0,0.9375,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767480027.7978086,wall_update_burst_rate0.1_k8,1,runs\wall_update_burst_rate0.1_k8,wall_update_burst_rate0.1_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,0.75,1.0000 -> 0.7500 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.75,1767500748.965412,wall_update_burst_rate0.25_k16_bucket10,1,runs\wall_update_burst_rate0.25_k16_bucket10,wall_update_burst_rate0.25_k16_bucket10,0.0,1.0,0.75,0.0,,1.0,0.0,0.0,,0.25
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500512.4488368,wall_update_burst_rate0.25_k8_linear_selonly,1,runs\wall_update_burst_rate0.25_k8_linear_selonly,wall_update_burst_rate0.25_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767480280.6337218,wall_update_burst_rate0.2_k8,1,runs\wall_update_burst_rate0.2_k8,wall_update_burst_rate0.2_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767498084.7255056,wall_update_burst_rate0.2_k8_fast,1,runs\wall_update_burst_rate0.2_k8_fast,wall_update_burst_rate0.2_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.125,0.16666666666666666,0.75,1.0000 -> 0.7500 -> 0.1250 -> 0.1250,0.0,0.125,0.125,0.0,1.0,0.75,1767500750.5125275,wall_update_burst_rate0.35_k16_bucket10,1,runs\wall_update_burst_rate0.35_k16_bucket10,wall_update_burst_rate0.35_k16_bucket10,0.0,1.0,0.75,0.0,,1.0,0.125,0.16666666666666666,,0.25
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767480761.2182527,wall_update_burst_rate0.35_k8,1,runs\wall_update_burst_rate0.35_k8,wall_update_burst_rate0.35_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767498649.7303956,wall_update_burst_rate0.35_k8_fast,1,runs\wall_update_burst_rate0.35_k8_fast,wall_update_burst_rate0.35_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767500513.856068,wall_update_burst_rate0.35_k8_linear_selonly,1,runs\wall_update_burst_rate0.35_k8_linear_selonly,wall_update_burst_rate0.35_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.25,0.25,0.75,1.0000 -> 0.7500 -> 0.2500 -> 0.2500,0.0,0.1875,0.1875,0.0,1.0,0.75,1767500749.743973,wall_update_burst_rate0.3_k16_bucket10,1,runs\wall_update_burst_rate0.3_k16_bucket10,wall_update_burst_rate0.3_k16_bucket10,0.0,1.0,0.75,0.0,,1.0,0.25,0.25,,0.25
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767480523.9687812,wall_update_burst_rate0.3_k8,1,runs\wall_update_burst_rate0.3_k8,wall_update_burst_rate0.3_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767498381.1520686,wall_update_burst_rate0.3_k8_fast,1,runs\wall_update_burst_rate0.3_k8_fast,wall_update_burst_rate0.3_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.1875,0.1875,1.0,1.0000 -> 1.0000 -> 0.1875 -> 0.1875,0.0,0.1875,0.1875,0.0,1.0,1.0,1767500513.173299,wall_update_burst_rate0.3_k8_linear_selonly,1,runs\wall_update_burst_rate0.3_k8_linear_selonly,wall_update_burst_rate0.3_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.1875,0.1875,,0.0
,0.0,,0.0625,0.07692307692307693,0.8125,1.0000 -> 0.8125 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,0.8125,1767500751.9800012,wall_update_burst_rate0.45_k16_bucket10,1,runs\wall_update_burst_rate0.45_k16_bucket10,wall_update_burst_rate0.45_k16_bucket10,0.0,1.0,0.8125,0.0,,1.0,0.0625,0.07692307692307693,,0.1875
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767481238.537583,wall_update_burst_rate0.45_k8,1,runs\wall_update_burst_rate0.45_k8,wall_update_burst_rate0.45_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767499300.7110023,wall_update_burst_rate0.45_k8_fast,1,runs\wall_update_burst_rate0.45_k8_fast,wall_update_burst_rate0.45_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500515.24561,wall_update_burst_rate0.45_k8_linear_selonly,1,runs\wall_update_burst_rate0.45_k8_linear_selonly,wall_update_burst_rate0.45_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.25,0.3076923076923077,0.8125,1.0000 -> 0.8125 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,0.8125,1767500751.211483,wall_update_burst_rate0.4_k16_bucket10,1,runs\wall_update_burst_rate0.4_k16_bucket10,wall_update_burst_rate0.4_k16_bucket10,0.0,1.0,0.8125,0.0,,1.0,0.25,0.3076923076923077,,0.1875
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767480999.7978277,wall_update_burst_rate0.4_k8,1,runs\wall_update_burst_rate0.4_k8,wall_update_burst_rate0.4_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767498969.4600585,wall_update_burst_rate0.4_k8_fast,1,runs\wall_update_burst_rate0.4_k8_fast,wall_update_burst_rate0.4_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500514.5410657,wall_update_burst_rate0.4_k8_linear_selonly,1,runs\wall_update_burst_rate0.4_k8_linear_selonly,wall_update_burst_rate0.4_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500340.9912262,wall_update_burst_rate0.4_k8_selector_only,1,runs\wall_update_burst_rate0.4_k8_selector_only,wall_update_burst_rate0.4_k8_selector_only,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.1875,0.18181818181818182,0.6875,1.0000 -> 0.6875 -> 0.1875 -> 0.1875,0.0,0.125,0.125,0.0,1.0,0.6875,1767500752.7142234,wall_update_burst_rate0.5_k16_bucket10,1,runs\wall_update_burst_rate0.5_k16_bucket10,wall_update_burst_rate0.5_k16_bucket10,0.0,1.0,0.6875,0.0,,1.0,0.1875,0.18181818181818182,,0.3125
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767499614.2466648,wall_update_burst_rate0.5_k8_fast,1,runs\wall_update_burst_rate0.5_k8_fast,wall_update_burst_rate0.5_k8_fast,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767500516.0833118,wall_update_burst_rate0.5_k8_linear_selonly,1,runs\wall_update_burst_rate0.5_k8_linear_selonly,wall_update_burst_rate0.5_k8_linear_selonly,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767500341.686936,wall_update_burst_rate0.5_k8_selector_only,1,runs\wall_update_burst_rate0.5_k8_selector_only,wall_update_burst_rate0.5_k8_selector_only,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500342.33503,wall_update_burst_rate0.6_k8_selector_only,1,runs\wall_update_burst_rate0.6_k8_selector_only,wall_update_burst_rate0.6_k8_selector_only,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.3125,0.3125,1.0,1.0000 -> 1.0000 -> 0.3125 -> 0.3125,0.0,0.3125,0.3125,0.0,1.0,1.0,1767500342.9840555,wall_update_burst_rate0.7_k8_selector_only,1,runs\wall_update_burst_rate0.7_k8_selector_only,wall_update_burst_rate0.7_k8_selector_only,0.0,,1.0,0.0,,1.0,0.3125,0.3125,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767500343.6740475,wall_update_burst_rate0.8_k8_selector_only,1,runs\wall_update_burst_rate0.8_k8_selector_only,wall_update_burst_rate0.8_k8_selector_only,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767516353.4447315,wall_update_burst__rate0.2,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.2,wall_update_burst__rate0.2,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.25,0.2857142857142857,0.875,1.0000 -> 0.8750 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,0.875,1767517213.6680894,wall_update_burst__rate0.3,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.3,wall_update_burst__rate0.3,0.0,1.0,0.875,0.0,,1.0,0.25,0.2857142857142857,,0.125
,0.0,,0.125,0.16666666666666666,0.75,1.0000 -> 0.7500 -> 0.1250 -> 0.1250,0.0,0.125,0.125,0.0,1.0,0.75,1767517214.3599124,wall_update_burst__rate0.35,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.35,wall_update_burst__rate0.35,0.0,1.0,0.75,0.0,,1.0,0.125,0.16666666666666666,,0.25
,0.0,,0.25,0.3076923076923077,0.8125,1.0000 -> 0.8125 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,0.8125,1767517215.0336394,wall_update_burst__rate0.4,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.4,wall_update_burst__rate0.4,0.0,1.0,0.8125,0.0,,1.0,0.25,0.3076923076923077,,0.1875
,0.0,,0.0625,0.07142857142857142,0.875,1.0000 -> 0.8750 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,0.875,1767517215.7081041,wall_update_burst__rate0.45,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.45,wall_update_burst__rate0.45,0.0,1.0,0.875,0.0,,1.0,0.0625,0.07142857142857142,,0.125
,0.0,,0.1875,0.18181818181818182,0.6875,1.0000 -> 0.6875 -> 0.1875 -> 0.1875,0.0,0.125,0.125,0.0,1.0,0.6875,1767517216.3608391,wall_update_burst__rate0.5,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.5,wall_update_burst__rate0.5,0.0,1.0,0.6875,0.0,,1.0,0.1875,0.18181818181818182,,0.3125
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1768618814.373288,instruction_override_gate,16,runs\release_gates\instruction_override_gate,instruction_override_gate,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
,0.0,,0.9583333333333334,1.0,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,0.0,1.0,0.9583333333333334,1768074286.757777,update_burst_full_linear_k16_bucket5_rate0.12,3,runs\release_gates\update_burst_full_linear_k16_bucket5_rate0.12,update_burst_full_linear_k16_bucket5_rate0.12,0.0,1.0,0.9583333333333334,0.0,,1.0,0.9583333333333334,1.0,1.0,0.041666666666666664
,0.0,,0.9166666666666666,1.0,0.9166666666666666,1.0000 -> 0.9167 -> 0.9167 -> 0.9167,0.0,1.0,0.9166666666666666,0.0,1.0,0.9166666666666666,1768028712.2000015,update_burst_full_linear_k16_bucket5_rate0.16,3,runs\release_gates\update_burst_full_linear_k16_bucket5_rate0.16,update_burst_full_linear_k16_bucket5_rate0.16,0.0,1.0,0.9166666666666666,0.0,,1.0,0.9166666666666666,1.0,1.0,0.08333333333333333
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767645318.1794188,update_burst_prefer_update_latest_k8_rate0.99,3,runs\release_gates\update_burst_prefer_update_latest_k8_rate0.99,update_burst_prefer_update_latest_k8_rate0.99,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,,,,,,,,,,,,,1768543047.3474596,dups1,6,runs\ui_same_label_wall_20260115_235517\dups1,dups1,,,,,,,,,,
,,,,,,,,,,,,,1768543048.7134776,dups2,6,runs\ui_same_label_wall_20260115_235517\dups2,dups2,,,,,,,,,,
,,,,,,,,,,,,,1768543050.0824728,dups3,6,runs\ui_same_label_wall_20260115_235517\dups3,dups3,,,,,,,,,,
,,,,,,,,,,,,,1768543051.5864594,dups4,6,runs\ui_same_label_wall_20260115_235517\dups4,dups4,,,,,,,,,,
,,,,,,,,,,,,,1768543052.892226,dups5,6,runs\ui_same_label_wall_20260115_235517\dups5,dups5,,,,,,,,,,
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767603880.5768957,update_burst_prefer_update_latest_k8_rate0.25,3,runs\update_burst_prefer_update_latest_gate_20260105_025033\update_burst_prefer_update_latest_k8_rate0.25,update_burst_prefer_update_latest_k8_rate0.25,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767604735.3948524,update_burst_prefer_update_latest_k8_rate0.35,3,runs\update_burst_prefer_update_latest_gate_20260105_025033\update_burst_prefer_update_latest_k8_rate0.35,update_burst_prefer_update_latest_k8_rate0.35,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767605566.0150175,update_burst_prefer_update_latest_k8_rate0.45,3,runs\update_burst_prefer_update_latest_gate_20260105_025033\update_burst_prefer_update_latest_k8_rate0.45,update_burst_prefer_update_latest_k8_rate0.45,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767641214.3509266,update_burst_prefer_update_latest_k8_rate0.55,1,runs\update_burst_prefer_update_latest_gate_20260105_132653_quick\update_burst_prefer_update_latest_k8_rate0.55,update_burst_prefer_update_latest_k8_rate0.55,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767641352.0838451,update_burst_prefer_update_latest_k8_rate0.65,1,runs\update_burst_prefer_update_latest_gate_20260105_132911_quick2\update_burst_prefer_update_latest_k8_rate0.65,update_burst_prefer_update_latest_k8_rate0.65,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.25,0.25,1.0,1.0000 -> 1.0000 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,1.0,1767641352.7627466,update_burst_prefer_update_latest_k8_rate0.75,1,runs\update_burst_prefer_update_latest_gate_20260105_132911_quick2\update_burst_prefer_update_latest_k8_rate0.75,update_burst_prefer_update_latest_k8_rate0.75,0.0,,1.0,0.0,,1.0,0.25,0.25,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767641404.535521,update_burst_prefer_update_latest_k8_rate0.85,1,runs\update_burst_prefer_update_latest_gate_20260105_133003_quick3\update_burst_prefer_update_latest_k8_rate0.85,update_burst_prefer_update_latest_k8_rate0.85,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767642372.4301057,update_burst_prefer_update_latest_k8_rate0.95,3,runs\update_burst_prefer_update_latest_gate_20260105_133108_full_s3\update_burst_prefer_update_latest_k8_rate0.95,update_burst_prefer_update_latest_k8_rate0.95,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767644315.3647938,update_burst_prefer_update_latest_k8_rate0.98,1,runs\update_burst_prefer_update_latest_gate_20260105_141834_quick4\update_burst_prefer_update_latest_k8_rate0.98,update_burst_prefer_update_latest_k8_rate0.98,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767648003.4064338,update_burst_prefer_update_latest_k8_rate1,1,runs\update_burst_prefer_update_latest_gate_20260105_152002_quick5\update_burst_prefer_update_latest_k8_rate1,update_burst_prefer_update_latest_k8_rate1,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0,0.0,0.5625,1.0000 -> 0.5625 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.5625,1767517212.9178226,wall_update_burst__rate0.25,1,runs\wall_update_burst_20260104_024258\wall_update_burst__rate0.25,wall_update_burst__rate0.25,0.0,1.0,0.5625,0.0,,1.0,0.0,0.0,,0.4375
,0.0,,0.0,0.0,0.875,1.0000 -> 0.8750 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.875,1767576210.7439656,wall_update_burst_k16_bucket10_pin_rate0.21,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_pin_rate0.21,wall_update_burst_k16_bucket10_pin_rate0.21,0.0,1.0,0.875,0.0,,1.0,0.0,0.0,,0.125
,0.0,,0.0,0.0,0.625,1.0000 -> 0.6250 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.625,1767576211.4431548,wall_update_burst_k16_bucket10_pin_rate0.22,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_pin_rate0.22,wall_update_burst_k16_bucket10_pin_rate0.22,0.0,1.0,0.625,0.0,,1.0,0.0,0.0,,0.375
,0.0,,0.0,0.0,0.5625,1.0000 -> 0.5625 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.5625,1767576212.130128,wall_update_burst_k16_bucket10_pin_rate0.23,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_pin_rate0.23,wall_update_burst_k16_bucket10_pin_rate0.23,0.0,1.0,0.5625,0.0,,1.0,0.0,0.0,,0.4375
,0.0,,0.0,0.0,0.625,1.0000 -> 0.6250 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.625,1767576212.8577826,wall_update_burst_k16_bucket10_pin_rate0.24,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_pin_rate0.24,wall_update_burst_k16_bucket10_pin_rate0.24,0.0,1.0,0.625,0.0,,1.0,0.0,0.0,,0.375
,0.0,,0.0,0.0,0.625,1.0000 -> 0.6250 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,0.625,1767576206.1988978,wall_update_burst_k16_bucket10_rate0.25,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.25,wall_update_burst_k16_bucket10_rate0.25,0.0,1.0,0.625,0.0,,1.0,0.0,0.0,,0.375
,0.0,,0.25,0.2857142857142857,0.875,1.0000 -> 0.8750 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,0.875,1767576206.9414368,wall_update_burst_k16_bucket10_rate0.3,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.3,wall_update_burst_k16_bucket10_rate0.3,0.0,1.0,0.875,0.0,,1.0,0.25,0.2857142857142857,,0.125
,0.0,,0.125,0.15384615384615385,0.8125,1.0000 -> 0.8125 -> 0.1250 -> 0.1250,0.0,0.125,0.125,0.0,1.0,0.8125,1767576207.6495874,wall_update_burst_k16_bucket10_rate0.35,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.35,wall_update_burst_k16_bucket10_rate0.35,0.0,1.0,0.8125,0.0,,1.0,0.125,0.15384615384615385,,0.1875
,0.0,,0.25,0.26666666666666666,0.9375,1.0000 -> 0.9375 -> 0.2500 -> 0.2500,0.0,0.25,0.25,0.0,1.0,0.9375,1767576208.3463452,wall_update_burst_k16_bucket10_rate0.4,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.4,wall_update_burst_k16_bucket10_rate0.4,0.0,1.0,0.9375,0.0,,1.0,0.25,0.26666666666666666,,0.0625
,0.0,,0.0625,0.09090909090909091,0.6875,1.0000 -> 0.6875 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,0.6875,1767576209.0468931,wall_update_burst_k16_bucket10_rate0.45,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.45,wall_update_burst_k16_bucket10_rate0.45,0.0,1.0,0.6875,0.0,,1.0,0.0625,0.09090909090909091,,0.3125
,0.0,,0.1875,0.2857142857142857,0.4375,1.0000 -> 0.4375 -> 0.1875 -> 0.1875,0.0,0.125,0.125,0.0,1.0,0.4375,1767576209.7286632,wall_update_burst_k16_bucket10_rate0.5,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k16_bucket10_rate0.5,wall_update_burst_k16_bucket10_rate0.5,0.0,1.0,0.4375,0.0,,1.0,0.1875,0.2857142857142857,,0.5625
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767575333.9211767,wall_update_burst_k8_fast_rate0.2,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.2,wall_update_burst_k8_fast_rate0.2,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767575509.2369967,wall_update_burst_k8_fast_rate0.3,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.3,wall_update_burst_k8_fast_rate0.3,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767575683.3029468,wall_update_burst_k8_fast_rate0.35,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.35,wall_update_burst_k8_fast_rate0.35,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767575850.8237646,wall_update_burst_k8_fast_rate0.4,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.4,wall_update_burst_k8_fast_rate0.4,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767576021.8129525,wall_update_burst_k8_fast_rate0.45,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.45,wall_update_burst_k8_fast_rate0.45,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
